INT	INT	INT	INT	INT	STRING	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	INT
50102008	5	1	2	8	Gem1_2_6	6	Thu¥n T¸nh Løc Tinh ThÕch(C¤p 1)	Tinh thu¥n Ðích Løc tinh thÕch, có th¬ ðßþc khäm TÕi công kích Tính trang b¸(vû khí, Hµ Uy­n, nhçn, Hµ Phù, vòng c±, ám khí, Võ H°n, th¤t tình Nhçn)Thßþng, sØ døng H§u không th¬ Tái ðßþc khäm ð°ng loÕi bäo thÕch. #r#GtRí tu® bäo thÕch#r#cff9900tÕo hình Quá Ðích bäo thÕch không th¬ Tái tÕo hình. #r#WsØ døng Tam Khoä ThØ Xung bäo thÕch, Hoà mµt cái#Gbäo thÕch luy®n Phù#W, cÓ th¬ luy®n Thành mµt viên ð¯i Ñng Ðích ngang nhau C¤p th¡ng lþi bäo thÕch. #rTÕi#Gbang hµi thành th¸#WT¯#Gphát tri¬n nhi®m vø#W, #GTh¸ T§p nhi®m vø#W, #Gcông trình nhi®m vø#WTh¶i, s¨ có nh¤t ð¸nh tÖ l® nh§n ðßþc#Gbäo thÕch luy®n Phù#W.	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	Trí tu® bäo thÕch	17	2004	1	250
50103001	5	1	3	1	Gem1_1_2	6	TØ Ng÷c(C¤p 1)	Màu tím ng÷c thÕch, có th¬ ðßþc khäm TÕi công kích Tính trang b¸(vû khí, Hµ Uy­n, nhçn, Hµ Phù, vòng c±, ám khí, Võ H°n, th¤t tình Nhçn)Thßþng, sØ døng H§u không th¬ Tái ðßþc khäm ð°ng loÕi bäo thÕch. #r#GHUy«n Vi bäo thÕch	100000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	142	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	Huy«n Vi bäo thÕch	7	2004	1	250
50104002	5	1	4	2	Gem1_1_8	6	Biªn ThÕch(C¤p 1)	Dß¾i ánh m£t tr¶i Trình màu xanh biªc, TÕi ánh sáng - nªn HÕ Trình màu ðö, có th¬ biªn ð±i S¡c Ðích bäo thÕch, có th¬ ðßþc khäm TÕi công kích Tính trang b¸(vû khí, Hµ Uy­n, nhçn, Hµ Phù, vòng c±, ám khí, Võ H°n, th¤t tình Nhçn)Thßþng, sØ døng H§u không th¬ Tái ðßþc khäm ð°ng loÕi bäo thÕch. #r#GHOan Minh Bäo ThÕch	100000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	Hoan Minh Bäo ThÕch	8	2004	1	250
50111001	5	1	11	1	Gem1_1_9	6	ThÕch Lñu ThÕch(C¤p 1)	Nhân Ki ngoÕi hình gi¯ng quá thành thøc Ðích cây lñu TØ Nhi ðßþc g÷i là Ðích bäo thÕch, có th¬ ðßþc khäm TÕi phòng ngñ Tính trang b¸(Y Phøc, cái bao tay, mû, Hµ Kiên, Hài, ðai lßng, vòng c±, ám khí, Võ H°n, th¤t tình Nhçn)Thßþng, sØ døng H§u không th¬ Tái ðßþc khäm ð°ng loÕi bäo thÕch. #r#GsInh m®nh bäo thÕch	100000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	Sinh m®nh bäo thÕch	7	2004	1	250
50111002	5	1	11	2	Gem1_1_12	6	Tiêm Tinh ThÕch(C¤p 1)	Nhan s¡c ph°n ða Thß di­m l® Ðích bäo thÕch, có th¬ ðßþc khäm TÕi phòng ngñ Tính trang b¸(Y Phøc, cái bao tay, mû, Hµ Kiên, Hài, ðai lßng, vòng c±, ám khí, Võ H°n, th¤t tình Nhçn)Thßþng, sØ døng H§u không th¬ Tái ðßþc khäm ð°ng loÕi bäo thÕch. #r#GsInh m®nh bäo thÕch	100000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	Sinh m®nh bäo thÕch	11	2004	1	250
50112001	5	1	12	1	Gem1_1_11	6	Hoàng Ng÷c(C¤p 1)	Màu vàng Ðích ng÷c thÕch, có th¬ ðßþc khäm TÕi phòng ngñ Tính trang b¸(Y Phøc, cái bao tay, mû, Hµ Kiên, Hài, ðai lßng, vòng c±, ám khí, Võ H°n, th¤t tình Nhçn)Thßþng, sØ døng H§u không th¬ Tái ðßþc khäm ð°ng loÕi bäo thÕch. #r#Gm? lñc bäo thÕch#W#rKhä TÕi#GLÕc Dß½ng(179, 182)#Rbäo thÕch công tßþng Bành Hoài Ng÷c#WHo£c#GLâu Lan(279, 198)#Rbäo thÕch công tßþng Kh¡c Lý Mµc#WXØ sØ døng#G1C¤p bäo thÕch tÕo hình Phù#Wtång lên bäo thÕch thuµc tính. #r#cff9900B±n bäo thÕch chï có th¬ tÕo hình mµt l¥n.	100000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	M¸ lñc bäo thÕch	12	2004	1	250
50112002	5	1	12	2	Gem1_1_10	6	HÕo ThÕch(C¤p 1)	Lòe lòe töa sáng Ðích bäo thÕch, có th¬ ðßþc khäm TÕi phòng ngñ Tính trang b¸(Y Phøc, cái bao tay, mû, Hµ Kiên, Hài, ðai lßng, vòng c±, ám khí, Võ H°n, th¤t tình Nhçn)Thßþng, sØ døng H§u không th¬ Tái ðßþc khäm ð°ng loÕi bäo thÕch. #r#Gm? lñc bäo thÕch#W#rKhä TÕi#GLÕc Dß½ng(179, 182)#Rbäo thÕch công tßþng Bành Hoài Ng÷c#WHo£c#GLâu Lan(279, 198)#Rbäo thÕch công tßþng Kh¡c Lý Mµc#WXØ sØ døng#G1C¤p bäo thÕch tÕo hình Phù#Wtång lên bäo thÕch thuµc tính. #r#cff9900B±n bäo thÕch chï có th¬ tÕo hình mµt l¥n.	100000	1000	-1	-1	-1	-1	-1	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	M¸ lñc bäo thÕch	2	2004	1	250
50112003	5	1	12	3	Gem1_1_13	6	Nguy®t Quang ThÕch(C¤p 1)	Cø màu lam nhÕt Ðích Vñng Thái, gi¯ng nhß mông lung Ðích Nguy®t Quang Ðích bäo thÕch, có th¬ ðßþc khäm TÕi phòng ngñ Tính trang b¸(Y Phøc, cái bao tay, mû, Hµ Kiên, Hài, ðai lßng, vòng c±, ám khí, Võ H°n, th¤t tình Nhçn)Thßþng, sØ døng H§u không th¬ Tái ðßþc khäm ð°ng loÕi bäo thÕch. #r#Gm? lñc bäo thÕch#W#rKhä TÕi#GLÕc Dß½ng(179, 182)#Rbäo thÕch công tßþng Bành Hoài Ng÷c#WHo£c#GLâu Lan(279, 198)#Rbäo thÕch công tßþng Kh¡c Lý Mµc#WXØ sØ døng#G1C¤p bäo thÕch tÕo hình Phù#Wtång lên bäo thÕch thuµc tính. #r#cff9900B±n bäo thÕch chï có th¬ tÕo hình mµt l¥n.	100000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	M¸ lñc bäo thÕch	4	2004	1	250
50112004	5	1	12	4	Gem1_2_1	6	Bích Tï(C¤p 1)	Nhan s¡c ph°n ða Thß di­m l® Ðích bäo thÕch, có th¬ ðßþc khäm TÕi phòng ngñ Tính trang b¸(Y Phøc, cái bao tay, mû, Hµ Kiên, Hài, ðai lßng, vòng c±, ám khí, Võ H°n, th¤t tình Nhçn)Thßþng, sØ døng H§u không th¬ Tái ðßþc khäm ð°ng loÕi bäo thÕch. #r#Gm? lñc bäo thÕch#W#rKhä TÕi#GLÕc Dß½ng(179, 182)#Rbäo thÕch công tßþng Bành Hoài Ng÷c#WHo£c#GLâu Lan(279, 198)#Rbäo thÕch công tßþng Kh¡c Lý Mµc#WXØ sØ døng#G1C¤p bäo thÕch tÕo hình Phù#Wtång lên bäo thÕch thuµc tính. #r#cff9900B±n bäo thÕch chï có th¬ tÕo hình mµt l¥n.	100000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	M¸ lñc bäo thÕch	3	2004	1	250
50112005	5	1	12	5	Gem1_2_10	6	Thu¥n T¸nh Hoàng Ng÷c(C¤p 1)	Tinh thu¥n Ðích Hoàng Ng÷c, có th¬ ðßþc khäm TÕi phòng ngñ Tính trang b¸(Y Phøc, cái bao tay, mû, Hµ Kiên, Hài, ðai lßng, vòng c±, ám khí, Võ H°n, th¤t tình Nhçn)Thßþng, sØ døng H§u không th¬ Tái ðßþc khäm ð°ng loÕi bäo thÕch. #r#Gm? lñc bäo thÕch#r#cff9900tÕo hình Quá Ðích bäo thÕch không th¬ Tái tÕo hình.	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	M¸ lñc bäo thÕch	16	2004	1	250
50112006	5	1	12	6	Gem1_2_14	6	Thu¥n T¸nh HÕo ThÕch(C¤p 1)	Tinh thu¥n Ðích HÕo ThÕch, có th¬ ðßþc khäm TÕi phòng ngñ Tính trang b¸(Y Phøc, cái bao tay, mû, Hµ Kiên, Hài, ðai lßng, vòng c±, ám khí, Võ H°n, th¤t tình Nhçn)Thßþng, sØ døng H§u không th¬ Tái ðßþc khäm ð°ng loÕi bäo thÕch. #r#Gm? lñc bäo thÕch#r#cff9900tÕo hình Quá Ðích bäo thÕch không th¬ Tái tÕo hình.	300000	2000	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	M¸ lñc bäo thÕch	17	2004	1	250
50112007	5	1	12	7	Gem1_2_11	6	Thu¥n T¸nh Nguy®t Quang ThÕch(C¤p 1)	Tinh thu¥n Ðích Nguy®t Quang ThÕch, có th¬ ðßþc khäm TÕi phòng ngñ Tính trang b¸(Y Phøc, cái bao tay, mû, Hµ Kiên, Hài, ðai lßng, vòng c±, ám khí, Võ H°n, th¤t tình Nhçn)Thßþng, sØ døng H§u không th¬ Tái ðßþc khäm ð°ng loÕi bäo thÕch. #r#Gm? lñc bäo thÕch#r#cff9900tÕo hình Quá Ðích bäo thÕch không th¬ Tái tÕo hình.	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	M¸ lñc bäo thÕch	15	2004	1	250
